List;ItemType;Context;Idiomaticity;Correctness;Context sentence;Target sentence;CritWord;EndQuestion;CorrectAnswer;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;In Afrika heeft Niger haar buurland Mali verpletterend verslagen.;Het grote leger met tanks hakte de vijand volledig in de pan in de woestijn.;pan;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;In tijden van ziekte verdient een ondernemer weinig geld.;Een dag niet werken betekent een dag geen brood op de plank voor een zelfstandige.;plank;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;incorrect;Tijdens de naderende kerstvakantie zal Dirk weinig telefoons verkopen.;Vanwege zijn drukke sociale leven staat zijn werk op een laag bietje de komende tijd.;bietje;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;incorrect;Na lang nadenken pakt Jasmijn de lastige kwestie aan.;Ze wacht niet langer af en vat de koe bij de gevels als een expert.;gevels;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;Die winkelier verkoopt veel verschillende werken in zijn boekhandel.;Het boek over de oorlog in Irak gooit olie op het vuur van bestaande discussies.;vuur;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;Aan de universiteit doen veel jongeren een economische studie.;Op zoek naar plagiaat voelde de docent een student aan de tand over diens scriptie.;tand;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;In de woonkamer bladert Vera de stapel folders door.;Bij aanbiedingen zit maar al te vaak een addertje onder het vlak na de aankoop.;vlak;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;In de lente eet het vee lekkere verse sprieten.;De koe kijkt de boer aan en kauwt op het groene gras uit het weiland.;gras;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;Door chemokuren is de patiënt zijn weelderige kapsel verloren.;Op het hoofd van de man groeien nog maar een paar haren zo te zien.;haren;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;Na de bijeenkomst betrad een lange man de zaal.;De journalist was nieuwsgierig en vroeg de minister het hemd van het slot over de kwestie.;slot;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;Vanwege ernstige huidirritaties droeg Manon nooit meer een horloge.;Omdat ze dacht dat ze te laat was keek ze op de klok aan de wand.;klok;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;incorrect;Door een haaienbeet had de zeerover één ijzeren ledemaat.;In plaats van een hand droeg de piraat aan zijn rechterarm een reus sinds het ongeluk.;reus;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;correct;Op het Ijsselmeer luisteren de zeilers naar de satelietradio.;Als het harder waait dan windkracht 9 spreekt men van een zware storm bij het KNMI.;storm;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;correct;In de ochtend heb ik zo mijn vaste gewoontes.;Voor een boterham met hagelslag smeer ik altijd eerst een dikke laag boter op het brood.;boter;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;correct;Vanaf de bank kijkt Berend naar een bekend televisieprogramma.;Om aanbranden te voorkomen zet de kok de pan op een kleiner pitje en loopt weg.;pitje;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;incorrect;Aan tafel nam de ervaren serveerster de bestellingen op.;De kok bakte het vlees en de gesneden groenten in de stalen tak in de keuken.;tak;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;Vanaf zijn boot zag de schipper een verwarde jongeman.;De pizzakoerier die zijn brommer de gracht in gooide was echt niet goed snik volgens mij hem.;snik;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;Achter de deur zag de loodgieter een jonge vrouw.;Bij het stiekeme afluisteren ging haar mobieltje af en viel ze door de mand door het geluid.;mand;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;Door haar gipshand krijgt Noami het regenjack moeilijk aan.;Het meisje pakt haar jas van de kapstok en steekt haar arm door de mouw van het kledingstuk.;mouw;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;Door overgewicht had die man een te dikke buik.;De dikke man wilde een stukje gaan rijden en hees met moeite zijn zware lijf in de auto.;lijf;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;incorrect;Buiten in de rij bereikte Daan de verlichte ingang.;Om de discotheek later weer in te kunnen kreeg hij op zijn hand een spreker met het logo.;spreker;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;Van haar baas moest Yvette een onmogelijke keuze maken.;Ze werd voor het blok gezet op die manier.;blok;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;Bij elke vechtpartij krijgt arme Robin weer de schuld.;Hij is altijd het zwarte schaap van de familie geweest.;schaap;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;Bij een opstootje verloor de aanstichter compleet zijn zelfbeheersing.;De agressieve jongere ging volledig door het lint toen er politie kwam.;lint;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;Bij de ingang controleerden de portiers nauwkeurig alle toegangskaarten.;Het uitzinnige publiek ging volledig uit zijn dak bij de show gisteravond.;dak;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;incorrect;Bovenop het gebouw rondde een arbeider zijn werk af.;De bouwvakker monteerde de schoorsteen op een blad van een huis gisteravond.;blad;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;Bij de reünie haalde Kees herinneringen aan vroeger op.;De brandweerman kroop door het oog van de prooi bij die gevaarlijke brand.;prooi;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;Oma zag een loshangende draad aan haar witte gordijnen.;Uit de naaidoos pakte ze een lange scherpe naald om mee te naaien.;naald;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;incorrect;De hoteleigenaar kocht met zijn creditcard een duur kunstwerk.;Bij de veiling deed de rijke man een tik op een mooi schilderij.;tik;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;incorrect;In januari luidde de gespannen premier het verkiezingsjaar in.;Bij de officiële opening knipte de koningin het hert door met een schaar.;hert;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;Op zaterdag neemt Nina Coen vaak mee uit eten.;Hij stelt de steun van zijn vrienden erg op prijs in deze moeilijke periode.;prijs;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;Achter de tap deelt een man glazen bier uit.;De bokser slaat de kroegbaas in een keer buiten westen in zijn eigen kroeg.;westen;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;Omstreeks koffietijd serveert Jan een deel van het gebak.;Hij snijdt de taart en geeft Marie het grootste stuk omdat ze jarig is.;stuk;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;incorrect;De roekeloze avonturier verliest zijn reisgenoten in de Sahara.;In de uitgestrekte woestijn strompelt de dorstige man door het type tot het donker wordt.;type;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;correct;In de kroeg bezette één man de houten stamtafel.;Na een borrel stapte de matroos aan boord van het schip met de blauwe kajuit.;schip;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;incorrect;Tijdens zijn functioneringsgesprek eiste de jonge leraar meteen loonsverhoging.;Voor iemand die net begon had de docent veel noten op zijn pech op de nieuwe school.;pech;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;Op straat speelden Luuk en Simon samen een spelletje.;De jongens belden bij de enge buurman aan met lood in hun leiders en renden toen weg.;leiders;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;correct;Door onoplettendheid gaf de leerling helaas een fout antwoord.;Het gewricht dat de schakel vormt tussen boven- en onderbeen is je knie en niet je elleboog.;knie;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;Na verhuizing nemen dieren vaak een afwachtende houding aan.;In zijn nieuwe verblijf keek de gorilla eerst voorzichtig de kat uit de boom vanuit een rustig hoekje.;boom;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Literal;correct;In de achttiende eeuw kende iedereen de Weense wals.;Bij het gemaskerde bal vroeg de heer een dame of zij de volgende dans met hem wilde doen.;dans;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;In de bioscoop bekijken de bezoekers een bekende film.;En wederom ontspringt de maffiabaas de vlieg terwijl zijn maten worden ingerekend.;vlieg;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;De student verdedigde zijn scriptie tegenover de voltallige jury.;In zijn presentatie kwamen veel onderwerpen aan bod die al eerder genoemd waren.;bod;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;incorrect;Na die scheldpartij kan je een beloning wel vergeten.;Schrijf die mooie nieuwe fiets maar op je golf nu je stout bent geweest.;golf;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;In de bruidswinkel schaft Femke een satijnen bruidsjurk aan.;Iedereen heeft kritiek, maar ze houdt voet bij dier omdat haar besluit vast staat.;dier;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;incorrect;In zijn poëziebundel past de dichter veel metaforen toe.;Achter de ribben tussen de longen klopt het doel als motor van het lichaam.;doel;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;In een Utrechtse woonwijk bouwt Hans zijn eigen huis.;Na zijn vrijlating begint hij weer met een schone ram zijn leven op te bouwen.;ram;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;incorrect;In zijn kantoortje verschuift de man de stapels papier.;Met een roller bestrijkt hij de muur met de druif die hij gisteren heeft gekocht.;druif;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;incorrect;In het spelprogramma startte de presentator het zwart-wit fragment.;In de wei legde de boer wat wol van het toneel te drogen in de zon.;toneel;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Literal;incorrect;In hun reisgids inspecteren de hongerige toeristen de eetgelegenheden.;Op de Waal kun je pannenkoeken eten op een varende huid en zwemmen als je wilt.;huid;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;incorrect;Op precies het goede moment betrad ik de keuken.;Ze hadden net taart gebakken dus ik viel met mijn neus in de emmer toen ik op bezoek kwam.;emmer;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;incorrect;Door haar onoplettendheid botste Maartje tegen een fietser aan.;Ze was compleet in de vorken na het zien van de jongen.;vorken;;;;;;;;;;;;;;;;;;;;
2;experimental;Neutral;Idiomatic;correct;Vanuit haar grote stoel keek oma naar het bevrijdingsfestival.;Haar geheugen liet haar dikwijls in de steek als het over de oorlog ging.;steek;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;incorrect;In het asielzoekerscentrum beheersen weinig buitenlanders een tweede taal.;Immigranten krijgen het Nederlands niet snel onder de lijn omdat het een lastige taal is.;lijn;;;;;;;;;;;;;;;;;;;;
2;experimental;Predictive;Idiomatic;correct;Bij de evaluatie toont de manager de positieve uitkomsten.;Het nieuwe project komt goed uit de verf sinds we er ons best op doen.;verf;;;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;In het jeugdjournaal vertelt de jonge nieuwslezer over Utrecht.;De stad is het beu om geweld tegen ambtenaren te moeten tolereren.;beu;Ging het nieuws over Amsterdam?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Literal;correct;De bedrijfsleider opent een nieuw filiaal op het industrieterrein.;De winkel verkoopt lange bezems waarmee je in alle hoekjes kunt komen.;bezems;Verkoopt de winkel kleding?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;Via de terasdeuren stapte Leonie de zonnige achtertuin in.;Ze maakte de blits met haar nieuwe jurk.;blits;Had Leonie een nieuwe jas?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;In de schaatshal bestudeerden de bezoekers Rintje Ritsma's foto.;De sporter gaf er de brui aan toen hij oud en stijf begon te worden.;brui;Schaatst Rintje Ritsma nog steeds?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Literal;correct;In Emmen wachtten Aniek en opa op de bus.;Ze bracht hem naar de filmer met een smoesje.;filmer;Namen Aniek en opa een taxi?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Literal;correct;Hessel gaf Kevin twee flessen wasmiddel voor de voorraadkast.;Kevin sloeg hem met een flacon toen hij hem belachelijk maakte.;flacon;Sloeg Kevin Hessel met een knuffel?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Literal;correct;Bij het kerstdiner proefde Melanie voorzichtig het warme kaasmengsel.;Er zat wijn in de fondue die haar oma gemaakt had.;fondue;Had oma soep gemaakt?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Literal;correct;In de vroege ochtendzon deed de veehouder een ontdekking.;De boer gaf er de fret de schuld van dat zijn kuikens dood waren.;fret;Leefden de kuikens nog?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Met enige teleurstelling gooide Adam de nutteloze troep weg.;Er zat niets van zijn gading bij de spullen van zolder.;gading;Vond Adam de spullen mooi?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Literal;correct;In zijn puberteit ging  Sjors met gure kerels om.;Hij stond vaak bij de gozers die het plein onveilig maakten.;gozers;Had Sjors betrouwbare vrienden?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Literal;correct;Sinds vorig jaar verwaarloost Maartje twee van haar schoolvakken.;De leerling komt bij gym en frans altijd te laat.;gym;Doet Maaike haar best op school?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Tegen de avond fietst Leonie naar de plaatselijke kroeg.;Ze gaat de hort op met haar vriendinnen.;hort;Blijft Leonie thuis?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;In het radioprogramma ondervroeg de interviewer een jonge gitarist.;De band gaf hem van jetje op het festival en wierf veel nieuwe fans.;jetje;Kreeg de band veel fans?;ja;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;In het praatprogramma bespreekt de presentatrice een bekende Nederlander.;Zijn verstand van voetbal staat buiten kijf volgens de kijkers.;kijf;Bespreekt de presentatrice het weer?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Literal;correct;Met enige verbazing staart moeder naar haar zoon Olivier.;Hij haalde een klont uit de brei.;klont;Staarde vader naar Olivier?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;Vanachter het bureau keek Noortje naar haar jonge leerlingen.;Ze raakte de kluts kwijt door alle commotie.;kluts;Keek Noortje naar het raam?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Literal;correct;Zonder moeite klom de vrouw over het ijzeren hek heen.;Ze gebruikte de lasso om het paard te vangen.;lasso;Had de vrouw een lasso?;ja;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Literal;correct;Tijdens het laatste lesuur keken de leerlingen een documentaire.;Het dorp op Krakatao is onder lava bedolven bij de vulkaanuitbarsting.;lava;Is Krakatao getroffen door een vulkaanuitbarsting?;ja;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Literal;correct;Sinds hun ontmoeting hield Douwe zielsveel van zijn vriendinnetje.;Hij had haar lief met heel zijn hart.;lief;Is Douwe verliefd?;ja;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;Met gefronsde wenkbrauwen las de jongeman zijn nieuwe boek.;De politie werd in de luren gelegd door de slimme inbrekers.;luren;Las de jongeman een tijdschrift?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;Bij de lantaarnpaal zag Wouter een volle portemonnee liggen.;Nora nam hem in de maling met een trucje.;maling;Zag Wouter een telefoon liggen?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;Na een zware werkdag kijkt de loodgieter graag televisie.;Real Madrid maakt korte metten met het lokale team van amateurs.;metten;Keek de loodgieter naar het journaal?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Hessel kreeg een fikse straf voor zijn slechte gedrag.;Otto gaf hem op zijn mieter toen hij niet mee wilde werken.;mieter;Kreeg Hessel straf?;ja;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;In de Hema beledigde een klant een oudere kassajuffrouw.;Racisme onder het mom van vrije meningsuiting komt vaker voor.;mom;Werkte de kassajuffrouw bij de C1000?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Aan zee ontsnapte een man ternauwernood aan de verdrinkingsdood.;De onderkoelde drenkeling werd op het nippertje gered.;nippertje;Is de man verdronken?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Literal;correct;In de wachtkamer wachtte Olivier ongeduldig op zijn beurt.;Hij was in de nor door een cipier geslagen.;nor;Heeft Victor in de gevangenis gezeten?;ja;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;Op de veranda luistert het echtpaar naar de radio.;De president delft het onderspit in het debat.;onderspit;Wint de president het debat?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Zonder uitleg begreep Freek opa's ingewikkelde raadsel totaal niet.;Opa nam hem in het ootje waar hij bij stond.;ootje;Snapte Freek opa's grap?;nee;;;;;;;;;;;;;;;;;;
2;filler;Neutral;Idiomatic;correct;Sjoerd reed op zijn motor naar zijn ouderlijk huis.;Hij stond paf bij het horen van het nieuws.;paf;Reed Sjoerd in een auto?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Literal;correct;Achter de balie zocht de receptioniste snel een pen.;De lange naam werd op het papiertje geschreven.;papiertje;Was de naam lang?;ja;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Milou belt haar vader om haar probleem te bespreken.;Ze zit in de penarie door toedoen van haar broer.;penarie;Heeft Milou een probleem?;ja;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Met veel geduld stelde Sem zijn vrouw Leslie gerust.;Ze zat in de piepzak vanwege dat bloedonderzoek.;piepzak;Kalmeerde Sem zijn vrouw?;ja;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Vanwege het natte weer verplaatste de organisatie het toernooi.;Het regende pijpestelen gistermiddag.;pijpestelen;Scheen de zon gisteren?;nee;;;;;;;;;;;;;;;;;;
2;filler;Predictive;Idiomatic;correct;Bij weddenschappen heeft er altijd één iemand dikke pech.;Jens is de pineut vandaag.;pineut;Had Jens vandaag geluk?;nee;;;;;;;;;;;;;;;;;;
